Part,ElementID,vonMises_Pa,Sxx_Pa,Syy_Pa,Szz_Pa,Sxy_Pa,Syz_Pa,Szx_Pa
PART_003_R247G182B210A255,7592,-0.0001799401,5.938029e-05,5.938811e-05,1.331918e-05,-2.103673e-08,3.183522e-07,0.00024043424809284817
PART_003_R247G182B210A255,7593,-0.0001799401,5.936921e-05,5.938337e-05,1.24938e-05,8.337318e-09,4.059892e-07,0.0002402938086563103
PART_001_R158G218B229A255,7594,-0.0001799401,5.938352e-05,5.936779e-05,1.198339e-05,2.235857e-09,3.623544e-07,0.00024021496539891466
PART_001_R158G218B229A255,7595,-0.0001799401,5.93834e-05,5.937013e-05,1.170197e-05,1.8133e-09,2.069264e-07,0.00024017389278730905
PART_001_R158G218B229A255,7596,-0.0001799401,5.938429e-05,5.936565e-05,1.161084e-05,1.949987e-15,1.601075e-14,0.00024015856804663227
PART_001_R158G218B229A255,7597,-0.0001799401,5.93834e-05,5.937013e-05,1.170197e-05,-1.813296e-09,-2.069264e-07,0.00024017389278730894
PART_001_R158G218B229A255,7598,-0.0001799401,5.938352e-05,5.936779e-05,1.198339e-05,-2.235854e-09,-3.623543e-07,0.00024021496539846203
PART_001_R158G218B229A255,7599,-0.0001799401,5.936921e-05,5.938337e-05,1.24938e-05,-8.337316e-09,-4.059892e-07,0.00024029380865631008
PART_002_R214G39B40A255,7600,-0.0001799401,5.938029e-05,5.938811e-05,1.331918e-05,2.103673e-08,-3.183522e-07,0.00024043424809284817
PART_002_R214G39B40A255,7601,-0.0001799401,5.94074e-05,5.934915e-05,1.452033e-05,-2.102725e-09,-1.261997e-07,0.00024063635406920832
PART_003_R247G182B210A255,7602,-0.0002399202,7.91802e-05,7.920236e-05,9.932605e-06,-1.973458e-08,2.31278e-07,0.00031957513764254016
PART_003_R247G182B210A255,7603,-0.0002399202,7.916229e-05,7.91711e-05,8.856098e-06,1.923308e-08,6.33412e-07,0.00031945726283233764
PART_001_R158G218B229A255,7604,-0.0002399202,7.917859e-05,7.915302e-05,8.266722e-06,1.374903e-08,7.743509e-07,0.0003194099162207727
PART_001_R158G218B229A255,7605,-0.0002399202,7.918435e-05,7.915353e-05,7.924963e-06,4.039722e-09,6.407628e-07,0.0003193861720141523
PART_001_R158G218B229A255,7606,-0.0002399202,7.917899e-05,7.915319e-05,7.736566e-06,3.37054e-09,3.580885e-07,0.00031936814030490625
PART_001_R158G218B229A255,7607,-0.0002399202,7.918677e-05,7.915184e-05,7.679059e-06,1.398163e-15,2.211135e-14,0.00031936658710265877
PART_001_R158G218B229A255,7608,-0.0002399202,7.917899e-05,7.915319e-05,7.736566e-06,-3.370538e-09,-3.580884e-07,0.0003193681403045698
PART_001_R158G218B229A255,7609,-0.0002399202,7.918435e-05,7.915353e-05,7.924963e-06,-4.03972e-09,-6.407628e-07,0.0003193861720141522
PART_001_R158G218B229A255,7610,-0.0002399202,7.917859e-05,7.915302e-05,8.266722e-06,-1.374903e-08,-7.743508e-07,0.0003194099162200454
PART_001_R158G218B229A255,7611,-0.0002399202,7.916229e-05,7.91711e-05,8.856098e-06,-1.923308e-08,-6.33412e-07,0.00031945726283233764
PART_002_R214G39B40A255,7612,-0.0002399202,7.91802e-05,7.920236e-05,9.932605e-06,1.973458e-08,-2.31278e-07,0.00031957513764254016
PART_003_R247G182B210A255,7613,-0.0002999002,9.902617e-05,9.887599e-05,3.648021e-06,3.036549e-08,6.234949e-07,0.00039890281228473673
PART_001_R158G218B229A255,7614,-0.0002999002,9.896933e-05,9.89254e-05,3.134943e-06,1.869657e-08,1.347983e-06,0.0003988913603725239
PART_001_R158G218B229A255,7615,-0.0002999002,9.899775e-05,9.892401e-05,2.93875e-06,3.659421e-09,1.372504e-06,0.00039890064591763794
PART_001_R158G218B229A255,7616,-0.0002999002,9.89721e-05,9.89399e-05,2.809206e-06,4.371707e-09,1.070266e-06,0.0003988901859364166
PART_001_R158G218B229A255,7617,-0.0002999002,9.898914e-05,9.893457e-05,2.747208e-06,6.159402e-10,5.776148e-07,0.00039889169397886966
PART_001_R158G218B229A255,7618,-0.0002999002,9.8973e-05,9.894239e-05,2.724423e-06,4.308526e-16,2.888597e-14,0.00039888580890852564
PART_001_R158G218B229A255,7619,-0.0002999002,9.898914e-05,9.893457e-05,2.747208e-06,-6.159395e-10,-5.776148e-07,0.00039889169397886966
PART_001_R158G218B229A255,7620,-0.0002999002,9.89721e-05,9.89399e-05,2.809206e-06,-4.371706e-09,-1.070266e-06,0.0003988901859364166
PART_001_R158G218B229A255,7621,-0.0002999002,9.899775e-05,9.892401e-05,2.93875e-06,-3.65942e-09,-1.372504e-06,0.0003989006459176379
PART_001_R158G218B229A255,7622,-0.0002999002,9.896933e-05,9.89254e-05,3.134943e-06,-1.869657e-08,-1.347983e-06,0.0003988913603725239
PART_001_R158G218B229A255,7623,-0.0002999002,9.902617e-05,9.887599e-05,3.648021e-06,-3.036549e-08,-6.234949e-07,0.00039890281228473673
PART_003_R247G182B210A255,7624,0.0002953563,-9.752578e-05,-9.737791e-05,3.64802e-06,2.990466e-08,-6.234947e-07,0.00039286046918345416
PART_000_R31G119B180A255,7625,0.0002953563,-9.746979e-05,-9.742649e-05,3.134944e-06,1.841374e-08,-1.347984e-06,0.000392848909011239
PART_000_R31G119B180A255,7626,0.0002953563,-9.749779e-05,-9.74252e-05,2.93875e-06,3.603686e-09,-1.372503e-06,0.0003928579693830141
PART_000_R31G119B180A255,7627,0.0002953563,-9.747252e-05,-9.744078e-05,2.809206e-06,4.305642e-09,-1.070267e-06,0.00039284745872704077
PART_000_R31G119B180A255,7628,0.0002953563,-9.748931e-05,-9.743559e-05,2.747208e-06,6.065269e-10,-5.776145e-07,0.0003928488448347055
PART_000_R31G119B180A255,7629,0.0002953563,-9.747341e-05,-9.744323e-05,2.724424e-06,6.706333e-16,-2.995989e-14,0.0003928429633164682
PART_000_R31G119B180A255,7630,0.0002953563,-9.748931e-05,-9.743559e-05,2.747208e-06,-6.065253e-10,5.776144e-07,0.0003928488448342644
PART_000_R31G119B180A255,7631,0.0002953563,-9.747252e-05,-9.744078e-05,2.809206e-06,-4.305641e-09,1.070267e-06,0.00039284745872704077
PART_000_R31G119B180A255,7632,0.0002953563,-9.749779e-05,-9.74252e-05,2.93875e-06,-3.603685e-09,1.372503e-06,0.0003928579693830141
PART_000_R31G119B180A255,7633,0.0002953563,-9.746979e-05,-9.742649e-05,3.134944e-06,-1.841374e-08,1.347984e-06,0.000392848909011239
PART_000_R31G119B180A255,7634,0.0002953563,-9.752578e-05,-9.737791e-05,3.64802e-06,-2.990466e-08,6.234947e-07,0.00039286046918345416
PART_003_R247G182B210A255,7635,0.000236285,-7.79805e-05,-7.800235e-05,9.932606e-06,-1.943538e-08,-2.312776e-07,0.00031474720531863025
PART_003_R247G182B210A255,7636,0.000236285,-7.796286e-05,-7.797151e-05,8.856098e-06,1.894166e-08,-6.334127e-07,0.00031462824405964083
PART_000_R31G119B180A255,7637,0.000236285,-7.797892e-05,-7.795376e-05,8.266722e-06,1.35407e-08,-7.743501e-07,0.0003145802292718416
PART_000_R31G119B180A255,7638,0.000236285,-7.798458e-05,-7.795421e-05,7.924963e-06,3.978532e-09,-6.407634e-07,0.0003145559924161568
PART_000_R31G119B180A255,7639,0.000236285,-7.797931e-05,-7.795393e-05,7.736566e-06,3.319462e-09,-3.580882e-07,0.0003145378025463445
PART_000_R31G119B180A255,7640,0.000236285,-7.798697e-05,-7.795254e-05,7.679059e-06,2.277858e-15,-2.347719e-14,0.00031453609613294804
PART_000_R31G119B180A255,7641,0.000236285,-7.797931e-05,-7.795393e-05,7.736566e-06,-3.319458e-09,3.580881e-07,0.00031453780254600284
PART_000_R31G119B180A255,7642,0.000236285,-7.798458e-05,-7.795421e-05,7.924963e-06,-3.978528e-09,6.407634e-07,0.00031455599241615663
PART_000_R31G119B180A255,7643,0.000236285,-7.797892e-05,-7.795376e-05,8.266722e-06,-1.354069e-08,7.743501e-07,0.0003145802292718403
PART_000_R31G119B180A255,7644,0.000236285,-7.796286e-05,-7.797151e-05,8.856098e-06,-1.894166e-08,6.334127e-07,0.00031462824405964083
PART_002_R214G39B40A255,7645,0.000236285,-7.79805e-05,-7.800235e-05,9.932606e-06,1.943538e-08,2.312776e-07,0.00031474720531863025
PART_003_R247G182B210A255,7646,0.0001772138,-5.850729e-05,-5.844995e-05,1.452033e-05,2.07077e-09,-1.261995e-07,0.00023703056143268837
PART_003_R247G182B210A255,7647,0.0001772138,-5.848058e-05,-5.848826e-05,1.331918e-05,-2.071804e-08,-3.183526e-07,0.00023682516326578923
PART_003_R247G182B210A255,7648,0.0001772138,-5.846968e-05,-5.848365e-05,1.24938e-05,8.211029e-09,-4.059886e-07,0.00023668285792617064
PART_000_R31G119B180A255,7649,0.0001772138,-5.848377e-05,-5.846825e-05,1.198339e-05,2.201959e-09,-3.623548e-07,0.00023660280121696428
PART_000_R31G119B180A255,7650,0.0001772138,-5.848365e-05,-5.84706e-05,1.170197e-05,1.785839e-09,-2.069262e-07,0.0002365610894159257
PART_000_R31G119B180A255,7651,0.0001772138,-5.848453e-05,-5.846615e-05,1.161084e-05,3.333284e-15,-1.733327e-14,0.00023654556809169918
PART_000_R31G119B180A255,7652,0.0001772138,-5.848365e-05,-5.84706e-05,1.170197e-05,-1.785831e-09,2.069262e-07,0.00023656108941592552
PART_000_R31G119B180A255,7653,0.0001772138,-5.848377e-05,-5.846825e-05,1.198339e-05,-2.201954e-09,3.623548e-07,0.00023660280121696415
PART_000_R31G119B180A255,7654,0.0001772138,-5.846968e-05,-5.848365e-05,1.24938e-05,-8.211026e-09,4.059886e-07,0.00023668285792617034
PART_002_R214G39B40A255,7655,0.0001772138,-5.848058e-05,-5.848826e-05,1.331918e-05,2.071804e-08,3.183526e-07,0.00023682516326578923
PART_002_R214G39B40A255,7656,0.0001772138,-5.850729e-05,-5.844995e-05,1.452033e-05,-2.07077e-09,1.261995e-07,0.00023703056143268837
PART_003_R247G182B210A255,7657,0.0001181425,-3.899174e-05,-3.899461e-05,1.772536e-05,-8.245985e-09,-5.843228e-08,0.00016010682675093822
PART_003_R247G182B210A255,7658,0.0001181425,-3.899125e-05,-3.897937e-05,1.645285e-05,6.626007e-10,-1.613812e-07,0.00015969131389529818
PART_003_R247G182B210A255,7659,0.0001181425,-3.898671e-05,-3.898739e-05,1.553576e-05,-1.571759e-08,-2.068036e-07,0.0001594173894034052
PART_003_R247G182B210A255,7660,0.0001181425,-3.898079e-05,-3.898852e-05,1.492193e-05,2.433768e-09,-1.868184e-07,0.0001592389386710952
PART_000_R31G119B180A255,7661,0.0001181425,-3.898908e-05,-3.897901e-05,1.457597e-05,-2.382399e-09,-1.104242e-07,0.0001591419634211942
PART_000_R31G119B180A255,7662,0.0001181425,-3.898625e-05,-3.89832e-05,1.446381e-05,4.851412e-15,-1.141888e-14,0.00015911181679034969
PART_000_R31G119B180A255,7663,0.0001181425,-3.898908e-05,-3.897901e-05,1.457597e-05,2.382408e-09,1.104242e-07,0.00015914196342119461
PART_000_R31G119B180A255,7664,0.0001181425,-3.898079e-05,-3.898852e-05,1.492193e-05,-2.43376e-09,1.868184e-07,0.00015923893867109481
PART_002_R214G39B40A255,7665,0.0001181425,-3.898671e-05,-3.898739e-05,1.553576e-05,1.57176e-08,2.068036e-07,0.00015941738940340814
PART_002_R214G39B40A255,7666,0.0001181425,-3.899125e-05,-3.897937e-05,1.645285e-05,-6.625977e-10,1.613812e-07,0.00015969131389529815
PART_002_R214G39B40A255,7667,0.0001181425,-3.899174e-05,-3.899461e-05,1.772536e-05,8.245986e-09,5.843227e-08,0.00016010682675092743
PART_003_R247G182B210A255,7668,5.907126e-05,-1.950142e-05,-1.948525e-05,1.962261e-05,-1.089984e-09,-2.573123e-08,8.560104113329924e-05
PART_003_R247G182B210A255,7669,5.907126e-05,-1.949396e-05,-1.949611e-05,1.832412e-05,-1.595088e-08,-6.642303e-08,8.473486197643542e-05
PART_003_R247G182B210A255,7670,5.907126e-05,-1.94919e-05,-1.949311e-05,1.735703e-05,-1.109971e-09,-8.711302e-08,8.411948295767674e-05
PART_003_R247G182B210A255,7671,5.907126e-05,-1.949359e-05,-1.949195e-05,1.66989e-05,-1.239669e-08,-7.935255e-08,8.371908950175846e-05
PART_003_R247G182B210A255,7672,5.907126e-05,-1.949076e-05,-1.949394e-05,1.631658e-05,2.135079e-10,-4.673568e-08,8.34921536751431e-05
PART_000_R31G119B180A255,7673,5.907126e-05,-1.94945e-05,-1.948954e-05,1.619261e-05,5.300542e-15,-5.660186e-15,8.341936728749445e-05
PART_000_R31G119B180A255,7674,5.907126e-05,-1.949076e-05,-1.949394e-05,1.631658e-05,-2.134974e-10,4.673567e-08,8.349215367512623e-05
PART_002_R214G39B40A255,7675,5.907126e-05,-1.949359e-05,-1.949195e-05,1.66989e-05,1.23967e-08,7.935254e-08,8.371908950173448e-05
PART_002_R214G39B40A255,7676,5.907126e-05,-1.94919e-05,-1.949311e-05,1.735703e-05,1.109977e-09,8.711301e-08,8.41194829576459e-05
PART_002_R214G39B40A255,7677,5.907126e-05,-1.949396e-05,-1.949611e-05,1.832412e-05,1.595088e-08,6.642302e-08,8.473486197641191e-05
PART_002_R214G39B40A255,7678,5.907126e-05,-1.950142e-05,-1.948525e-05,1.962261e-05,1.089985e-09,2.573123e-08,8.560104113329928e-05
PART_003_R247G182B210A255,7679,6.725902e-14,-2.292611e-14,-2.415721e-14,2.025233e-05,-6.408699e-09,-5.14996e-17,3.5078066287937947e-05
PART_003_R247G182B210A255,7680,6.606261e-14,-2.810946e-14,-1.890947e-14,1.894418e-05,-2.697807e-09,-8.204276e-17,3.281228260044838e-05
PART_003_R247G182B210A255,7681,7.025392e-14,-3.520795e-14,-2.377827e-14,1.796588e-05,-1.705591e-08,-1.346367e-16,3.11178309853916e-05
PART_003_R247G182B210A255,7682,6.997809e-14,-4.073825e-14,-1.875588e-14,1.72913e-05,-1.046258e-09,-1.196923e-16,2.9949410183740974e-05
PART_003_R247G182B210A255,7683,7.280559e-14,-4.377748e-14,-2.366897e-14,1.690023e-05,-7.0859e-09,-6.87165e-17,2.9272059592530153e-05
PART_003_R247G182B210A255,7684,7.128358e-14,-4.492934e-14,-1.875174e-14,1.677111e-05,5.767616e-15,1.965858e-18,2.9048414619326475e-05
PART_002_R214G39B40A255,7685,7.285242e-14,-4.409667e-14,-2.363846e-14,1.690023e-05,7.085911e-09,6.642411e-17,2.927205959253814e-05
PART_002_R214G39B40A255,7686,7.018745e-14,-4.1675e-14,-1.873035e-14,1.72913e-05,1.046268e-09,1.130988e-16,2.994941018374202e-05
PART_002_R214G39B40A255,7687,7.094184e-14,-3.759493e-14,-2.376865e-14,1.796588e-05,1.705591e-08,1.364375e-16,3.11178309853916e-05
PART_002_R214G39B40A255,7688,6.742675e-14,-3.28973e-14,-1.884383e-14,1.894418e-05,2.697812e-09,6.517326e-17,3.2812282600449617e-05
PART_002_R214G39B40A255,7689,6.90588e-14,-2.943479e-14,-2.408515e-14,2.025233e-05,6.4087e-09,2.592344e-17,3.5078066287938495e-05
PART_003_R247G182B210A255,7690,-5.907126e-05,1.950142e-05,1.948525e-05,1.962261e-05,-1.089984e-09,2.573123e-08,8.560104113329924e-05
PART_003_R247G182B210A255,7691,-5.907126e-05,1.949396e-05,1.949611e-05,1.832412e-05,-1.595088e-08,6.642302e-08,8.473486197641191e-05
PART_003_R247G182B210A255,7692,-5.907126e-05,1.94919e-05,1.949311e-05,1.735703e-05,-1.109971e-09,8.711301e-08,8.411948295764566e-05
PART_003_R247G182B210A255,7693,-5.907126e-05,1.949359e-05,1.949195e-05,1.66989e-05,-1.239669e-08,7.935255e-08,8.371908950175846e-05
PART_003_R247G182B210A255,7694,-5.907126e-05,1.949076e-05,1.949394e-05,1.631658e-05,2.135079e-10,4.673568e-08,8.34921536751431e-05
PART_001_R158G218B229A255,7695,-5.907126e-05,1.94945e-05,1.948954e-05,1.619261e-05,5.229363e-15,5.68974e-15,8.341936728749445e-05
PART_001_R158G218B229A255,7696,-5.907126e-05,1.949076e-05,1.949394e-05,1.631658e-05,-2.134974e-10,-4.673567e-08,8.349215367512623e-05
PART_002_R214G39B40A255,7697,-5.907126e-05,1.949359e-05,1.949195e-05,1.66989e-05,1.23967e-08,-7.935254e-08,8.371908950173448e-05
PART_002_R214G39B40A255,7698,-5.907126e-05,1.94919e-05,1.949311e-05,1.735703e-05,1.109977e-09,-8.711301e-08,8.41194829576459e-05
PART_002_R214G39B40A255,7699,-5.907126e-05,1.949396e-05,1.949611e-05,1.832412e-05,1.595088e-08,-6.642302e-08,8.473486197641191e-05
PART_002_R214G39B40A255,7700,-5.907126e-05,1.950142e-05,1.948525e-05,1.962261e-05,1.089986e-09,-2.573123e-08,8.560104113329932e-05
PART_003_R247G182B210A255,7701,-0.0001181425,3.899174e-05,3.899461e-05,1.772536e-05,-8.245985e-09,5.843228e-08,0.00016010682675093822
PART_003_R247G182B210A255,7702,-0.0001181425,3.899124e-05,3.897937e-05,1.645285e-05,6.626008e-10,1.613812e-07,0.00015969130897500484
PART_003_R247G182B210A255,7703,-0.0001181425,3.898671e-05,3.898739e-05,1.553576e-05,-1.571759e-08,2.068036e-07,0.0001594173894034052
PART_003_R247G182B210A255,7704,-0.0001181425,3.898079e-05,3.898852e-05,1.492193e-05,2.433768e-09,1.868184e-07,0.0001592389386710952
PART_001_R158G218B229A255,7705,-0.0001181425,3.898908e-05,3.897901e-05,1.457597e-05,-2.382399e-09,1.104242e-07,0.0001591419634211942
PART_001_R158G218B229A255,7706,-0.0001181425,3.898625e-05,3.89832e-05,1.446381e-05,4.789848e-15,1.148282e-14,0.00015911181679034969
PART_001_R158G218B229A255,7707,-0.0001181425,3.898908e-05,3.897901e-05,1.457597e-05,2.382408e-09,-1.104242e-07,0.00015914196342119461
PART_001_R158G218B229A255,7708,-0.0001181425,3.898079e-05,3.898852e-05,1.492193e-05,-2.43376e-09,-1.868184e-07,0.00015923893867109481
PART_002_R214G39B40A255,7709,-0.0001181425,3.898671e-05,3.898739e-05,1.553576e-05,1.57176e-08,-2.068036e-07,0.00015941738940340814
PART_002_R214G39B40A255,7710,-0.0001181425,3.899124e-05,3.897937e-05,1.645285e-05,-6.625977e-10,-1.613812e-07,0.0001596913089750048
PART_002_R214G39B40A255,7711,-0.0001181425,3.899174e-05,3.899461e-05,1.772536e-05,8.245986e-09,-5.843227e-08,0.00016010682675092743
PART_003_R247G182B210A255,7712,-0.0001772138,5.850729e-05,5.844995e-05,1.452033e-05,2.070771e-09,1.261995e-07,0.0002370305614326884
PART_003_R247G182B210A255,7713,-0.0001772138,5.848058e-05,5.848826e-05,1.331918e-05,-2.071804e-08,3.183526e-07,0.00023682516326578923
PART_003_R247G182B210A255,7714,-0.0001772138,5.846968e-05,5.848365e-05,1.24938e-05,8.211029e-09,4.059886e-07,0.00023668285792617064
PART_001_R158G218B229A255,7715,-0.0001772138,5.848377e-05,5.846825e-05,1.198339e-05,2.201959e-09,3.623548e-07,0.00023660280121696428
PART_001_R158G218B229A255,7716,-0.0001772138,5.848365e-05,5.84706e-05,1.170197e-05,1.785838e-09,2.069262e-07,0.00023656108941592566
PART_001_R158G218B229A255,7717,-0.0001772138,5.848453e-05,5.846615e-05,1.161084e-05,3.308965e-15,1.75095e-14,0.00023654556809169918
PART_001_R158G218B229A255,7718,-0.0001772138,5.848365e-05,5.84706e-05,1.170197e-05,-1.785831e-09,-2.069262e-07,0.00023656108941592552
PART_001_R158G218B229A255,7719,-0.0001772138,5.848377e-05,5.846825e-05,1.198339e-05,-2.201954e-09,-3.623548e-07,0.00023660280121696415
PART_001_R158G218B229A255,7720,-0.0001772138,5.846968e-05,5.848365e-05,1.24938e-05,-8.211026e-09,-4.059886e-07,0.00023668285792617034
PART_002_R214G39B40A255,7721,-0.0001772138,5.848058e-05,5.848826e-05,1.331918e-05,2.071804e-08,-3.183526e-07,0.00023682516326578923
PART_002_R214G39B40A255,7722,-0.0001772138,5.850729e-05,5.844995e-05,1.452033e-05,-2.07077e-09,-1.261995e-07,0.00023703056143268837
PART_003_R247G182B210A255,7723,-0.000236285,7.79805e-05,7.800235e-05,9.932606e-06,-1.943538e-08,2.312776e-07,0.00031474720531863025
PART_003_R247G182B210A255,7724,-0.000236285,7.796286e-05,7.797151e-05,8.856098e-06,1.894166e-08,6.334127e-07,0.00031462824405964083
PART_001_R158G218B229A255,7725,-0.000236285,7.797892e-05,7.795376e-05,8.266722e-06,1.35407e-08,7.743501e-07,0.0003145802292718416
PART_001_R158G218B229A255,7726,-0.000236285,7.798458e-05,7.795421e-05,7.924963e-06,3.978532e-09,6.407634e-07,0.0003145559924161568
PART_001_R158G218B229A255,7727,-0.000236285,7.797931e-05,7.795393e-05,7.736566e-06,3.319462e-09,3.580882e-07,0.0003145378025463445
PART_001_R158G218B229A255,7728,-0.000236285,7.798697e-05,7.795254e-05,7.679059e-06,2.163254e-15,2.363253e-14,0.00031453609613294804
PART_001_R158G218B229A255,7729,-0.000236285,7.797931e-05,7.795393e-05,7.736566e-06,-3.319458e-09,-3.580881e-07,0.00031453780254600284
PART_001_R158G218B229A255,7730,-0.000236285,7.798458e-05,7.795421e-05,7.924963e-06,-3.978528e-09,-6.407634e-07,0.00031455599241615663
PART_001_R158G218B229A255,7731,-0.000236285,7.797892e-05,7.795376e-05,8.266722e-06,-1.354069e-08,-7.743501e-07,0.0003145802292718403
PART_001_R158G218B229A255,7732,-0.000236285,7.796286e-05,7.797151e-05,8.856098e-06,-1.894166e-08,-6.334127e-07,0.00031462824405964083
PART_002_R214G39B40A255,7733,-0.000236285,7.79805e-05,7.800235e-05,9.932606e-06,1.943538e-08,-2.312776e-07,0.00031474720531863025
PART_003_R247G182B210A255,7734,-0.0002953563,9.752578e-05,9.737791e-05,3.64802e-06,2.990466e-08,6.234947e-07,0.00039286046918345416
PART_001_R158G218B229A255,7735,-0.0002953563,9.746979e-05,9.742649e-05,3.134944e-06,1.841373e-08,1.347984e-06,0.0003928489090112376
PART_001_R158G218B229A255,7736,-0.0002953563,9.749779e-05,9.74252e-05,2.93875e-06,3.603687e-09,1.372503e-06,0.00039285796938301416
PART_001_R158G218B229A255,7737,-0.0002953563,9.747252e-05,9.744078e-05,2.809206e-06,4.305642e-09,1.070267e-06,0.00039284745872704077
PART_001_R158G218B229A255,7738,-0.0002953563,9.748931e-05,9.743559e-05,2.747208e-06,6.06527e-10,5.776145e-07,0.0003928488448347055
PART_001_R158G218B229A255,7739,-0.0002953563,9.747341e-05,9.744323e-05,2.724424e-06,6.671477e-16,3.000799e-14,0.0003928429633164682
PART_001_R158G218B229A255,7740,-0.0002953563,9.748931e-05,9.743559e-05,2.747208e-06,-6.065255e-10,-5.776144e-07,0.0003928488448342644
PART_001_R158G218B229A255,7741,-0.0002953563,9.747252e-05,9.744078e-05,2.809206e-06,-4.305641e-09,-1.070267e-06,0.00039284745872704077
PART_001_R158G218B229A255,7742,-0.0002953563,9.749779e-05,9.74252e-05,2.93875e-06,-3.603686e-09,-1.372503e-06,0.0003928579693830141
PART_001_R158G218B229A255,7743,-0.0002953563,9.746979e-05,9.742649e-05,3.134944e-06,-1.841373e-08,-1.347984e-06,0.0003928489090112376
PART_001_R158G218B229A255,7744,-0.0002953563,9.752578e-05,9.737791e-05,3.64802e-06,-2.990466e-08,-6.234947e-07,0.00039286046918345416
PART_003_R247G182B210A255,7745,0.0002908123,-9.602538e-05,-9.587975e-05,3.648021e-06,2.94452e-08,-6.234949e-07,0.00038681800593421274
PART_000_R31G119B180A255,7746,0.0002908124,-9.597026e-05,-9.592765e-05,3.134943e-06,1.813008e-08,-1.347983e-06,0.0003868065186195666
PART_000_R31G119B180A255,7747,0.0002908123,-9.599782e-05,-9.592632e-05,2.93875e-06,3.548481e-09,-1.372503e-06,0.0003868151718960905
PART_000_R31G119B180A255,7748,0.0002908124,-9.597295e-05,-9.594172e-05,2.809206e-06,4.23926e-09,-1.070266e-06,0.00038680478283024435
PART_000_R31G119B180A255,7749,0.0002908123,-9.598947e-05,-9.593656e-05,2.747208e-06,5.972625e-10,-5.776148e-07,0.0003868058799526938
PART_000_R31G119B180A255,7750,0.0002908124,-9.597382e-05,-9.594413e-05,2.724423e-06,1.199075e-15,-3.125228e-14,0.0003868001610942807
PART_000_R31G119B180A255,7751,0.0002908123,-9.598947e-05,-9.593656e-05,2.747208e-06,-5.972603e-10,5.776147e-07,0.00038680587995224583
